hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,mean_padj,cilow_padj,ciupp_padj,mean_pval,cilow_pval,ciupp_pval,mean_sim,sem_sim
EEF1E1,3212,aminoacyl-tRNA synthetase multienzyme complex,GO:0017101,cellular component,13.0,2.0,2.298e-02,1.589e-02,3.324e-02,1.239e-02,6.636e-03,2.314e-02,9.078e-01,1.056e-02
EEF1E1,3212,nucleolus,GO:0005730,cellular component,13.0,18.0,2.519e-02,1.451e-02,4.372e-02,1.723e-02,5.124e-03,5.793e-02,8.766e-01,2.274e-02
EEF1E1,3212,protein binding,GO:0005515,molecular function,13.0,347.0,2.202e-02,1.402e-02,3.459e-02,1.128e-02,8.825e-03,1.441e-02,9.155e-01,3.569e-03
EEF2K,24615,protein autophosphorylation,GO:0046777,biological process,5.0,12.0,1.610e-02,1.367e-02,1.897e-02,1.610e-02,1.367e-02,1.897e-02,8.900e-01,3.486e-03
EEF2K,24615,elongation factor-2 kinase activity,GO:0004686,molecular function,5.0,2.0,1.581e-02,1.299e-02,1.924e-02,9.446e-03,4.432e-03,2.013e-02,9.239e-01,9.667e-03
EEF2K,24615,calmodulin binding,GO:0005516,molecular function,5.0,3.0,1.581e-02,1.299e-02,1.924e-02,1.158e-02,6.891e-03,1.945e-02,9.130e-01,8.193e-03
EGFR,3236,peptidyl-tyrosine autophosphorylation,GO:0038083,biological process,140.0,3.0,9.229e-02,7.128e-02,1.195e-01,8.776e-03,2.391e-03,3.221e-02,9.247e-01,1.428e-02
EGFR,3236,positive regulation of phosphorylation,GO:0042327,biological process,140.0,8.0,9.229e-02,7.128e-02,1.195e-01,1.045e-02,4.044e-03,2.700e-02,9.169e-01,1.260e-02
EGFR,3236,protein autophosphorylation,GO:0046777,biological process,140.0,12.0,9.229e-02,7.128e-02,1.195e-01,1.629e-02,8.277e-03,3.207e-02,8.863e-01,1.311e-02
EGFR,3236,positive regulation of ERK1 and ERK2 cascade,GO:0070374,biological process,140.0,5.0,9.229e-02,7.128e-02,1.195e-01,1.606e-02,3.781e-03,6.824e-02,8.815e-01,2.910e-02
EGFR,3236,regulation of ERK1 and ERK2 cascade,GO:0070372,biological process,140.0,4.0,9.229e-02,7.128e-02,1.195e-01,1.784e-02,1.066e-02,2.985e-02,8.798e-01,1.167e-02
EGFR,3236,positive regulation of MAP kinase activity,GO:0043406,biological process,140.0,10.0,9.229e-02,7.128e-02,1.195e-01,1.819e-02,9.740e-03,3.397e-02,8.771e-01,1.346e-02
EGFR,3236,regulation of JNK cascade,GO:0046328,biological process,140.0,5.0,9.229e-02,7.128e-02,1.195e-01,2.005e-02,7.429e-03,5.410e-02,8.671e-01,2.295e-02
EGFR,3236,positive regulation of protein kinase C activity,GO:1900020,biological process,140.0,3.0,9.229e-02,7.128e-02,1.195e-01,2.033e-02,6.811e-03,6.067e-02,8.657e-01,2.569e-02
EGFR,3236,positive regulation of peptidyl-serine phosphorylation,GO:0033138,biological process,140.0,4.0,9.229e-02,7.128e-02,1.195e-01,2.334e-02,9.993e-03,5.451e-02,8.536e-01,2.060e-02
EGFR,3236,positive regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045737,biological process,140.0,6.0,9.229e-02,7.128e-02,1.195e-01,2.687e-02,6.351e-03,1.137e-01,8.376e-01,3.650e-02
EGFR,3236,transmembrane receptor protein tyrosine kinase signaling pathway,GO:0007169,biological process,140.0,24.0,9.229e-02,7.128e-02,1.195e-01,2.863e-02,1.054e-02,7.779e-02,8.327e-01,2.516e-02
EGFR,3236,regulation of phosphatidylinositol 3-kinase signaling,GO:0014066,biological process,140.0,4.0,9.308e-02,7.274e-02,1.191e-01,2.953e-02,7.154e-03,1.219e-01,8.273e-01,3.472e-02
EGFR,3236,positive regulation of kinase activity,GO:0033674,biological process,140.0,15.0,9.316e-02,7.293e-02,1.190e-01,3.526e-02,1.942e-02,6.403e-02,8.115e-01,1.514e-02
EGFR,3236,positive regulation of DNA repair,GO:0045739,biological process,140.0,13.0,9.380e-02,7.430e-02,1.184e-01,3.636e-02,1.293e-02,1.022e-01,8.076e-01,2.592e-02
EGFR,3236,positive regulation of protein phosphorylation,GO:0001934,biological process,140.0,17.0,9.456e-02,7.493e-02,1.193e-01,2.603e-02,5.652e-03,1.198e-01,8.379e-01,3.357e-02
EGFR,3236,peptidyl-tyrosine phosphorylation,GO:0018108,biological process,140.0,9.0,9.460e-02,7.620e-02,1.174e-01,3.035e-02,1.890e-02,4.873e-02,8.273e-01,1.167e-02
EGFR,3236,cell surface receptor signaling pathway,GO:0007166,biological process,140.0,32.0,9.554e-02,7.609e-02,1.200e-01,4.196e-02,2.162e-02,8.144e-02,7.930e-01,1.730e-02
EGFR,3236,regulation of peptidyl-tyrosine phosphorylation,GO:0050730,biological process,140.0,8.0,9.847e-02,7.655e-02,1.267e-01,3.773e-02,1.085e-02,1.312e-01,8.031e-01,3.135e-02
EGFR,3236,positive regulation of nitric oxide mediated signal transduction,GO:0010750,biological process,140.0,3.0,9.855e-02,7.683e-02,1.264e-01,3.397e-02,1.119e-02,1.031e-01,8.142e-01,2.864e-02
EGFR,3236,positive regulation of NIK/NF-kappaB signaling,GO:1901224,biological process,140.0,4.0,9.860e-02,7.681e-02,1.266e-01,3.136e-02,8.118e-03,1.211e-01,8.217e-01,3.476e-02
EGFR,3236,positive regulation of protein kinase B signaling,GO:0051897,biological process,140.0,8.0,9.958e-02,8.223e-02,1.206e-01,3.661e-02,1.610e-02,8.321e-02,8.077e-01,2.048e-02
EGFR,3236,signal transduction,GO:0007165,biological process,140.0,48.0,1.046e-01,5.506e-02,1.989e-01,4.247e-02,6.427e-03,2.806e-01,7.836e-01,5.406e-02
EGFR,3236,positive regulation of DNA replication,GO:0045740,biological process,140.0,5.0,1.052e-01,1.014e-01,1.091e-01,5.969e-02,3.869e-02,9.208e-02,7.534e-01,1.258e-02
EGFR,3236,positive regulation of cell migration,GO:0030335,biological process,140.0,33.0,1.061e-01,9.725e-02,1.158e-01,6.631e-02,4.056e-02,1.084e-01,7.408e-01,1.437e-02
EGFR,3236,positive regulation of G1/S transition of mitotic cell cycle,GO:1900087,biological process,140.0,7.0,1.071e-01,1.008e-01,1.137e-01,7.031e-02,4.111e-02,1.202e-01,7.334e-01,1.567e-02
EGFR,3236,positive regulation of production of miRNAs involved in gene silencing by miRNA,GO:1903800,biological process,140.0,7.0,1.080e-01,7.169e-02,1.626e-01,6.458e-02,2.750e-02,1.516e-01,7.424e-01,2.563e-02
EGFR,3236,cellular response to cadmium ion,GO:0071276,biological process,140.0,3.0,1.081e-01,6.983e-02,1.672e-01,6.499e-02,1.903e-02,2.220e-01,7.394e-01,3.487e-02
EGFR,3236,positive regulation of transcription by RNA polymerase II,GO:0045944,biological process,140.0,62.0,1.084e-01,1.019e-01,1.154e-01,7.066e-02,5.053e-02,9.883e-02,7.335e-01,1.012e-02
EGFR,3236,positive regulation of canonical Wnt signaling pathway,GO:0090263,biological process,140.0,8.0,1.089e-01,7.917e-02,1.499e-01,6.175e-02,2.289e-02,1.666e-01,7.468e-01,2.999e-02
EGFR,3236,positive regulation of epithelial cell proliferation,GO:0050679,biological process,140.0,18.0,1.103e-01,9.637e-02,1.263e-01,6.673e-02,3.093e-02,1.440e-01,7.391e-01,2.279e-02
EGFR,3236,response to UV-A,GO:0070141,biological process,140.0,3.0,1.110e-01,6.379e-02,1.930e-01,6.502e-02,1.649e-02,2.564e-01,7.380e-01,3.975e-02
EGFR,3236,epidermal growth factor receptor signaling pathway,GO:0007173,biological process,140.0,10.0,1.126e-01,8.263e-02,1.535e-01,7.661e-02,4.824e-02,1.217e-01,7.229e-01,1.444e-02
EGFR,3236,positive regulation of cell population proliferation,GO:0008284,biological process,140.0,40.0,1.127e-01,8.296e-02,1.532e-01,7.549e-02,4.496e-02,1.268e-01,7.246e-01,1.599e-02
EGFR,3236,cellular response to reactive oxygen species,GO:0034614,biological process,140.0,11.0,1.192e-01,4.578e-02,3.104e-01,6.622e-02,1.050e-02,4.177e-01,7.295e-01,6.004e-02
EGFR,3236,positive regulation of protein localization to plasma membrane,GO:1903078,biological process,140.0,7.0,1.241e-01,4.649e-02,3.311e-01,6.248e-02,5.919e-03,6.595e-01,7.319e-01,7.267e-02
EGFR,3236,positive regulation of cell growth,GO:0030307,biological process,140.0,14.0,1.253e-01,7.427e-02,2.113e-01,7.784e-02,1.970e-02,3.075e-01,7.146e-01,4.357e-02
EGFR,3236,multicellular organism development,GO:0007275,biological process,140.0,16.0,1.254e-01,9.740e-02,1.615e-01,9.574e-02,5.825e-02,1.574e-01,6.929e-01,1.697e-02
EGFR,3236,regulation of nitric-oxide synthase activity,GO:0050999,biological process,140.0,5.0,1.353e-01,3.965e-02,4.619e-01,7.443e-02,6.979e-03,7.939e-01,7.059e-01,8.009e-02
EGFR,3236,"positive regulation of transcription, DNA-templated",GO:0045893,biological process,140.0,35.0,1.391e-01,1.002e-01,1.931e-01,1.190e-01,7.816e-02,1.812e-01,6.620e-01,1.491e-02
EGFR,3236,negative regulation of apoptotic process,GO:0043066,biological process,140.0,29.0,1.455e-01,8.422e-02,2.515e-01,1.253e-01,6.747e-02,2.327e-01,6.535e-01,2.321e-02
EGFR,3236,negative regulation of protein catabolic process,GO:0042177,biological process,140.0,8.0,1.481e-01,1.058e-01,2.075e-01,1.278e-01,7.899e-02,2.069e-01,6.510e-01,1.788e-02
EGFR,3236,cellular response to estradiol stimulus,GO:0071392,biological process,140.0,6.0,1.505e-01,3.434e-02,6.592e-01,9.572e-02,9.709e-03,9.438e-01,6.688e-01,8.769e-02
EGFR,3236,cell-cell adhesion,GO:0098609,biological process,140.0,23.0,1.626e-01,1.482e-01,1.784e-01,1.482e-01,1.408e-01,1.559e-01,6.289e-01,1.972e-03
EGFR,3236,cell population proliferation,GO:0008283,biological process,140.0,35.0,2.313e-01,7.921e-02,6.756e-01,1.991e-01,4.512e-02,8.784e-01,5.652e-01,6.137e-02
EGFR,3236,negative regulation of cardiocyte differentiation,GO:1905208,biological process,140.0,10.0,3.140e-01,4.864e-02,2.027e+00,2.963e-01,4.127e-02,2.127e+00,4.159e-01,1.586e-01
EGFR,3236,cell differentiation,GO:0030154,biological process,140.0,86.0,3.357e-01,6.105e-02,1.846e+00,2.976e-01,3.733e-02,2.374e+00,4.506e-01,1.129e-01
EGFR,3236,integral component of plasma membrane,GO:0005887,cellular component,140.0,28.0,9.229e-02,7.128e-02,1.195e-01,1.884e-02,1.599e-02,2.220e-02,8.757e-01,3.792e-03
EGFR,3236,early endosome membrane,GO:0031901,cellular component,140.0,3.0,9.237e-02,7.145e-02,1.194e-01,1.909e-02,9.709e-03,3.755e-02,8.724e-01,1.476e-02
EGFR,3236,focal adhesion,GO:0005925,cellular component,140.0,6.0,9.380e-02,7.430e-02,1.184e-01,3.144e-02,9.658e-03,1.024e-01,8.227e-01,2.857e-02
EGFR,3236,basal plasma membrane,GO:0009925,cellular component,140.0,3.0,9.847e-02,7.655e-02,1.267e-01,3.461e-02,1.121e-02,1.069e-01,8.122e-01,2.912e-02
EGFR,3236,receptor complex,GO:0043235,cellular component,140.0,29.0,9.849e-02,6.128e-02,1.583e-01,3.602e-02,7.179e-03,1.808e-01,8.051e-01,4.322e-02
EGFR,3236,membrane raft,GO:0045121,cellular component,140.0,8.0,9.855e-02,7.683e-02,1.264e-01,3.021e-02,7.140e-03,1.278e-01,8.247e-01,3.490e-02
EGFR,3236,plasma membrane,GO:0005886,cellular component,140.0,61.0,9.855e-02,7.683e-02,1.264e-01,4.869e-02,3.003e-02,7.893e-02,7.770e-01,1.284e-02
EGFR,3236,cell surface,GO:0009986,cellular component,140.0,11.0,1.010e-01,8.181e-02,1.246e-01,4.696e-02,1.965e-02,1.122e-01,7.796e-01,2.386e-02
EGFR,3236,endosome,GO:0005768,cellular component,140.0,15.0,1.055e-01,7.147e-02,1.558e-01,5.262e-02,1.161e-02,2.384e-01,7.639e-01,4.012e-02
EGFR,3236,nucleus,GO:0005634,cellular component,140.0,81.0,1.061e-01,9.725e-02,1.158e-01,6.348e-02,3.843e-02,1.049e-01,7.461e-01,1.439e-02
EGFR,3236,cytoplasm,GO:0005737,cellular component,140.0,78.0,1.080e-01,9.706e-02,1.201e-01,7.466e-02,5.740e-02,9.711e-02,7.267e-01,8.031e-03
EGFR,3236,cell junction,GO:0030054,cellular component,140.0,10.0,1.129e-01,8.325e-02,1.531e-01,8.038e-02,5.231e-02,1.235e-01,7.167e-01,1.369e-02
EGFR,3236,membrane,GO:0016020,cellular component,140.0,58.0,1.130e-01,8.518e-02,1.499e-01,5.921e-02,1.545e-02,2.268e-01,7.498e-01,3.900e-02
EGFR,3236,"multivesicular body, internal vesicle lumen",GO:0097489,cellular component,140.0,3.0,1.193e-01,9.714e-02,1.465e-01,8.171e-02,3.121e-02,2.139e-01,7.120e-01,2.917e-02
EGFR,3236,perinuclear region of cytoplasm,GO:0048471,cellular component,140.0,11.0,1.211e-01,9.884e-02,1.483e-01,8.960e-02,4.207e-02,1.909e-01,7.006e-01,2.373e-02
EGFR,3236,endosome membrane,GO:0010008,cellular component,140.0,12.0,1.235e-01,9.658e-02,1.580e-01,6.112e-02,6.535e-03,5.715e-01,7.387e-01,6.130e-02
EGFR,3236,basolateral plasma membrane,GO:0016323,cellular component,140.0,5.0,1.357e-01,9.582e-02,1.922e-01,1.136e-01,6.852e-02,1.883e-01,6.687e-01,1.778e-02
EGFR,3236,protein-containing complex,GO:0032991,cellular component,140.0,483.0,1.920e-01,7.576e-02,4.867e-01,1.750e-01,6.101e-02,5.022e-01,5.943e-01,4.606e-02
EGFR,3236,epidermal growth factor-activated receptor activity,GO:0005006,molecular function,140.0,3.0,9.229e-02,7.128e-02,1.195e-01,1.154e-02,6.483e-03,2.053e-02,9.132e-01,8.400e-03
EGFR,3236,protein tyrosine kinase activity,GO:0004713,molecular function,140.0,6.0,9.229e-02,7.128e-02,1.195e-01,1.205e-02,6.122e-03,2.372e-02,9.098e-01,9.985e-03
EGFR,3236,identical protein binding,GO:0042802,molecular function,140.0,35.0,9.316e-02,7.293e-02,1.190e-01,2.944e-02,2.113e-02,4.102e-02,8.305e-01,8.145e-03
EGFR,3236,transmembrane receptor protein tyrosine kinase activity,GO:0004714,molecular function,140.0,21.0,9.387e-02,7.411e-02,1.189e-01,3.188e-02,2.353e-02,4.318e-02,8.224e-01,7.485e-03
EGFR,3236,ubiquitin protein ligase binding,GO:0031625,molecular function,140.0,9.0,9.464e-02,7.516e-02,1.192e-01,4.373e-02,2.452e-02,7.800e-02,7.886e-01,1.549e-02
EGFR,3236,cadherin binding,GO:0045296,molecular function,140.0,13.0,9.589e-02,6.779e-02,1.356e-01,3.730e-02,1.133e-02,1.228e-01,8.038e-01,3.144e-02
EGFR,3236,protein binding,GO:0005515,molecular function,140.0,347.0,1.036e-01,9.538e-02,1.125e-01,5.752e-02,5.092e-02,6.498e-02,7.584e-01,3.402e-03
EGFR,3236,protein heterodimerization activity,GO:0046982,molecular function,140.0,8.0,1.052e-01,1.014e-01,1.091e-01,6.163e-02,4.079e-02,9.311e-02,7.498e-01,1.198e-02
EGFR,3236,actin filament binding,GO:0051015,molecular function,140.0,6.0,1.054e-01,7.537e-02,1.474e-01,6.236e-02,3.523e-02,1.104e-01,7.481e-01,1.647e-02
EGFR,3236,epidermal growth factor binding,GO:0048408,molecular function,140.0,3.0,1.118e-01,8.078e-02,1.547e-01,6.539e-02,3.019e-02,1.416e-01,7.411e-01,2.337e-02
EGFR,3236,protein phosphatase binding,GO:0019903,molecular function,140.0,7.0,1.219e-01,5.075e-02,2.930e-01,7.361e-02,1.319e-02,4.108e-01,7.180e-01,5.477e-02
EGFR,3236,enzyme binding,GO:0019899,molecular function,140.0,35.0,1.252e-01,4.765e-02,3.292e-01,7.598e-02,1.100e-02,5.247e-01,7.109e-01,6.298e-02
EGFR,3236,transmembrane signaling receptor activity,GO:0004888,molecular function,140.0,39.0,1.334e-01,9.731e-02,1.830e-01,1.090e-01,6.310e-02,1.883e-01,6.747e-01,1.961e-02
EGFR,3236,chromatin binding,GO:0003682,molecular function,140.0,9.0,1.524e-01,8.388e-02,2.770e-01,1.336e-01,6.348e-02,2.812e-01,6.428e-01,2.766e-02
EGFR,3236,nitric-oxide synthase regulator activity,GO:0030235,molecular function,140.0,3.0,1.651e-01,8.151e-02,3.345e-01,1.490e-01,5.993e-02,3.705e-01,6.244e-01,3.397e-02
EHD3,3244,,,,nan,nan,,,,,,,,
EIF2S1,3265,response to endoplasmic reticulum stress,GO:0034976,biological process,25.0,13.0,4.694e-02,1.133e-02,1.944e-01,3.781e-02,7.881e-03,1.814e-01,7.998e-01,4.277e-02
EIF2S1,3265,positive regulation of neuron death,GO:1901216,biological process,25.0,5.0,4.934e-02,1.522e-02,1.599e-01,2.793e-02,6.288e-03,1.241e-01,8.332e-01,3.780e-02
EIF2S1,3265,eukaryotic translation initiation factor 2B complex,GO:0005851,cellular component,25.0,2.0,4.073e-02,1.512e-02,1.097e-01,1.332e-02,1.086e-03,1.634e-01,8.823e-01,4.477e-02
EIF2S1,3265,eukaryotic translation initiation factor 2 complex,GO:0005850,cellular component,25.0,2.0,4.073e-02,1.512e-02,1.097e-01,1.415e-02,1.139e-03,1.758e-01,8.778e-01,4.622e-02
EIF2S1,3265,extracellular exosome,GO:0070062,cellular component,25.0,77.0,4.073e-02,1.512e-02,1.097e-01,2.007e-02,6.902e-03,5.838e-02,8.668e-01,2.474e-02
EIF2S1,3265,cytosol,GO:0005829,cellular component,25.0,76.0,4.073e-02,1.512e-02,1.097e-01,2.459e-02,8.044e-03,7.519e-02,8.478e-01,2.722e-02
EIF2S1,3265,multi-eIF complex,GO:0043614,cellular component,25.0,2.0,4.084e-02,1.516e-02,1.100e-01,1.941e-02,5.362e-03,7.027e-02,8.657e-01,2.578e-02
EIF2S1,3265,membrane,GO:0016020,cellular component,25.0,58.0,4.415e-02,1.293e-02,1.508e-01,2.811e-02,5.576e-03,1.417e-01,8.320e-01,4.160e-02
EIF2S1,3265,eukaryotic 48S preinitiation complex,GO:0033290,cellular component,25.0,2.0,4.520e-02,1.588e-02,1.286e-01,2.850e-02,8.456e-03,9.605e-02,8.319e-01,2.856e-02
EIF2S1,3265,protein binding,GO:0005515,molecular function,25.0,347.0,4.073e-02,1.512e-02,1.097e-01,2.131e-02,4.327e-03,1.049e-01,8.560e-01,3.467e-02
EIF2S1,3265,RNA binding,GO:0003723,molecular function,25.0,60.0,4.520e-02,1.588e-02,1.286e-01,2.099e-02,5.127e-03,8.593e-02,8.605e-01,3.261e-02
EIF2S1,3265,translation initiation factor activity,GO:0003743,molecular function,25.0,2.0,4.520e-02,1.588e-02,1.286e-01,2.851e-02,1.234e-02,6.585e-02,8.335e-01,2.060e-02
EIF2S1,3265,ribosome binding,GO:0043022,molecular function,25.0,4.0,6.909e-02,1.972e-02,2.421e-01,6.909e-02,1.972e-02,2.421e-01,7.315e-01,3.622e-02
ELL2,17064,,,,nan,nan,,,,,,,,
EPHB2,3393,transmembrane receptor protein tyrosine kinase signaling pathway,GO:0007169,biological process,12.0,24.0,1.252e-01,8.378e-02,1.872e-01,4.683e-02,1.109e-02,1.978e-01,7.764e-01,4.082e-02
EPHB2,3393,positive regulation of kinase activity,GO:0033674,biological process,12.0,15.0,1.428e-01,9.353e-02,2.181e-01,7.989e-02,4.140e-02,1.542e-01,7.165e-01,2.031e-02
EPHB2,3393,multicellular organism development,GO:0007275,biological process,12.0,16.0,2.560e-01,1.330e-01,4.930e-01,2.295e-01,1.059e-01,4.973e-01,5.478e-01,3.732e-02
EPHB2,3393,central nervous system projection neuron axonogenesis,GO:0021952,biological process,12.0,17.0,3.670e-01,1.765e-01,7.631e-01,3.544e-01,1.608e-01,7.810e-01,4.488e-01,5.149e-02
EPHB2,3393,integral component of plasma membrane,GO:0005887,cellular component,12.0,28.0,1.252e-01,8.378e-02,1.872e-01,3.242e-02,2.519e-02,4.172e-02,8.207e-01,6.176e-03
EPHB2,3393,receptor complex,GO:0043235,cellular component,12.0,29.0,1.382e-01,8.069e-02,2.365e-01,6.613e-02,1.655e-02,2.642e-01,7.352e-01,4.264e-02
EPHB2,3393,plasma membrane,GO:0005886,cellular component,12.0,61.0,1.763e-01,1.312e-01,2.368e-01,1.047e-01,7.591e-02,1.444e-01,6.812e-01,1.120e-02
EPHB2,3393,nucleoplasm,GO:0005654,cellular component,12.0,51.0,2.373e-01,1.154e-01,4.883e-01,1.651e-01,4.085e-02,6.673e-01,6.012e-01,5.286e-02
EPHB2,3393,transmembrane receptor protein tyrosine kinase activity,GO:0004714,molecular function,12.0,21.0,1.252e-01,8.378e-02,1.872e-01,4.794e-02,2.113e-02,1.087e-01,7.774e-01,2.264e-02
EPHB2,3393,protein binding,GO:0005515,molecular function,12.0,347.0,2.096e-01,1.258e-01,3.492e-01,1.397e-01,7.104e-02,2.747e-01,6.365e-01,2.482e-02
ERGIC1,29205,endoplasmic reticulum to Golgi vesicle-mediated transport,GO:0006888,biological process,12.0,5.0,2.054e-01,5.463e-02,7.722e-01,1.345e-01,1.800e-02,1.005e+00,6.263e-01,6.933e-02
ERGIC1,29205,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",GO:0006890,biological process,12.0,3.0,2.070e-01,5.432e-02,7.891e-01,1.310e-01,1.232e-02,1.393e+00,6.235e-01,8.142e-02
ERGIC1,29205,endoplasmic reticulum-Golgi intermediate compartment,GO:0005793,cellular component,12.0,3.0,1.828e-01,5.648e-02,5.918e-01,4.406e-02,3.004e-02,6.463e-02,7.882e-01,1.022e-02
ERGIC1,29205,integral component of endoplasmic reticulum membrane,GO:0030176,cellular component,12.0,10.0,1.828e-01,5.648e-02,5.918e-01,5.554e-02,1.774e-02,1.740e-01,7.586e-01,3.376e-02
ERGIC1,29205,integral component of Golgi membrane,GO:0030173,cellular component,12.0,7.0,2.109e-01,5.361e-02,8.293e-01,1.310e-01,7.799e-03,2.199e+00,6.140e-01,9.541e-02
ERGIC1,29205,endoplasmic reticulum,GO:0005783,cellular component,12.0,34.0,2.174e-01,7.008e-02,6.742e-01,1.164e-01,3.864e-02,3.509e-01,6.610e-01,3.724e-02
ERGIC1,29205,intracellular membrane-bounded organelle,GO:0043231,cellular component,12.0,48.0,2.231e-01,7.860e-02,6.333e-01,1.198e-01,5.631e-02,2.548e-01,6.593e-01,2.601e-02
ERGIC1,29205,membrane,GO:0016020,cellular component,12.0,58.0,2.281e-01,8.668e-02,6.004e-01,1.604e-01,1.108e-01,2.322e-01,6.156e-01,1.425e-02
ERGIC1,29205,nucleoplasm,GO:0005654,cellular component,12.0,51.0,2.281e-01,8.668e-02,6.004e-01,1.804e-01,1.015e-01,3.207e-01,5.946e-01,2.307e-02
ERGIC1,29205,COPII-coated ER to Golgi transport vesicle,GO:0030134,cellular component,12.0,3.0,2.338e-01,8.493e-02,6.437e-01,2.179e-01,8.424e-02,5.635e-01,5.561e-01,4.177e-02
ERGIC1,29205,protein binding,GO:0005515,molecular function,12.0,347.0,2.281e-01,8.668e-02,6.004e-01,1.800e-01,9.355e-02,3.462e-01,5.943e-01,2.643e-02
EYA2,3520,histone dephosphorylation,GO:0016576,biological process,19.0,3.0,7.580e-02,5.603e-02,1.025e-01,4.027e-02,2.436e-02,6.659e-02,7.976e-01,1.319e-02
EYA2,3520,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,GO:2001240,biological process,19.0,4.0,1.295e-01,6.961e-02,2.410e-01,8.161e-02,3.929e-02,1.695e-01,7.135e-01,2.228e-02
EYA2,3520,positive regulation of DNA repair,GO:0045739,biological process,19.0,13.0,1.354e-01,7.930e-02,2.314e-01,9.008e-02,5.536e-02,1.466e-01,7.014e-01,1.572e-02
EYA2,3520,cell differentiation,GO:0030154,biological process,19.0,86.0,3.015e-01,2.643e-02,3.439e+00,1.847e-01,4.426e-03,7.708e+00,5.057e-01,1.502e-01
EYA2,3520,anatomical structure development,GO:0048856,biological process,19.0,197.0,5.827e-01,1.580e-01,2.149e+00,5.757e-01,1.499e-01,2.210e+00,2.353e-01,1.301e-01
EYA2,3520,cytosol,GO:0005829,cellular component,19.0,76.0,7.580e-02,5.603e-02,1.025e-01,2.527e-02,1.164e-02,5.484e-02,8.456e-01,1.851e-02
EYA2,3520,nucleus,GO:0005634,cellular component,19.0,81.0,7.580e-02,5.603e-02,1.025e-01,2.994e-02,2.068e-02,4.336e-02,8.288e-01,9.042e-03
EYA2,3520,protein binding,GO:0005515,molecular function,19.0,347.0,7.580e-02,5.603e-02,1.025e-01,2.339e-02,1.479e-02,3.698e-02,8.541e-01,1.108e-02
EYA2,3520,magnesium ion binding,GO:0000287,molecular function,19.0,5.0,1.047e-01,3.582e-02,3.062e-01,5.813e-02,1.040e-02,3.249e-01,7.479e-01,5.244e-02
EYA2,3520,protein tyrosine phosphatase activity,GO:0004725,molecular function,19.0,8.0,2.468e-01,1.795e-01,3.394e-01,2.127e-01,1.282e-01,3.528e-01,5.652e-01,2.262e-02
F13A1,3531,"blood coagulation, fibrin clot formation",GO:0072378,biological process,7.0,3.0,1.128e-01,3.323e-02,3.829e-01,6.508e-02,1.062e-02,3.986e-01,7.348e-01,5.063e-02
F13A1,3531,peptide cross-linking,GO:0018149,biological process,7.0,37.0,5.165e-01,2.290e-01,1.165e+00,5.165e-01,2.290e-01,1.165e+00,3.371e-01,6.029e-02
F13A1,3531,collagen-containing extracellular matrix,GO:0062023,cellular component,7.0,36.0,1.128e-01,3.323e-02,3.829e-01,3.364e-02,1.263e-02,8.958e-02,8.164e-01,2.417e-02
